招聘岗位,薪酬,地点,所需学历,工作经验,公司名称,公司性质,公司福利
"
													HRBP总监/政委 ",20-40k·16薪,['上海-虹口区'],本科及以上,5年以上,['高顿'],['B轮'],,教育/培训/学术/科研/院校,2000-5000人
"
													人力资源伙伴(HRBP) ",15-30k·16薪,['上海-虹口区'],统招本科,5年以上,['高顿'],['B轮'], 年底双薪 股票期权 带薪年假 定期体检 扁平管理 岗位晋升 五险一金 领导好 发展空间大 公司规模大,教育/培训/学术/科研/院校,2000-5000人
"
													HRBP（西安）(J10296) ",面议,['西安-长安路'],本科及以上,5年以上,['网鱼网咖'],['D轮'], 绩效奖金 带薪年假 午餐补助 弹性工作 节日礼物 岗位晋升 五险一金 发展空间大 公司规模大,社交网络,5000-10000人
"
													HRBP ",面议,['上海'],本科及以上,4年以上,['微际媒(上海)贸易有限公司'],['未融资'], 带薪年假 通讯津贴 午餐补助 五险一金 发展空间大 岗位晋升 管理规范 领导好 团队聚餐 技能培训,互联网/移动互联网/电子商务,100-499人
"
													HRBP ",6-10k·12薪,['金华'],大专及以上,1年以上,['山东齐融财务咨询有限公司'],['未融资'], 绩效奖金 带薪年假 节日礼物 五险一金 发展空间大 公司规模大 优秀员工奖,基金/证券/期货/投资,2000-5000人
"
													HRBP ",6-10k·12薪,['邯郸'],大专及以上,1年以上,['山东齐融财务咨询有限公司'],['未融资'], 绩效奖金 带薪年假 节日礼物 五险一金 发展空间大 公司规模大 优秀员工奖,基金/证券/期货/投资,2000-5000人
"
													HRBP ",6-10k·12薪,['福州'],大专及以上,1年以上,['山东齐融财务咨询有限公司'],['未融资'], 绩效奖金 带薪年假 节日礼物 五险一金 发展空间大 公司规模大 优秀员工奖,基金/证券/期货/投资,2000-5000人
"
													HRBP ",6-10k·12薪,['苏州'],大专及以上,1年以上,['山东齐融财务咨询有限公司'],['未融资'], 绩效奖金 带薪年假 节日礼物 五险一金 发展空间大 公司规模大 优秀员工奖,基金/证券/期货/投资,2000-5000人
"
													HRBP ",6-10k·12薪,['无锡-黄巷'],大专及以上,1年以上,['山东齐融财务咨询有限公司'],['未融资'], 绩效奖金 带薪年假 节日礼物 五险一金 发展空间大 公司规模大 优秀员工奖,基金/证券/期货/投资,2000-5000人
"
													hrbp ",8-14k·12薪,['广州-天河北'],本科及以上,1年以上,['南京擎盾'],['A轮'], 五险一金 年底双薪 绩效奖金 全勤奖 带薪年假 定期体检 节日礼物,计算机软件,100-499人
"
													HRBP ",10-12k·12薪,['上海-徐汇区'],本科及以上,3年以上,['北京微海管理咨询有限公司'],['未融资'], 绩效奖金 带薪年假 弹性工作 节日礼物 做五休二,专业服务(咨询/财会/法律/翻...,500-999人
"
													hrbp（上海） ",15-25k·14薪,['上海-杨浦区'],本科及以上,5年以上,['NewDada新达达'],['未融资'], 带薪年假 绩效奖金 扁平管理 领导好 五险一金 岗位晋升 发展空间大 公司规模大,互联网/移动互联网/电子商务,1000-2000人
"
													HRBP ",6-12k·12薪,['宁波-段塘'],本科及以上,2年以上,['太平鸟'],['IPO上市'], 带薪年假 弹性工作 年度旅游 上市公司 500强 发展空间大,服装服饰/纺织/皮革,5000-10000人
"
													高级/资深HRBP ",面议,['广州-天河区'],本科及以上,3年以上,['网易集团'],['IPO上市'], 扁平管理 管理规范 岗位晋升 五险一金 上市公司 公司规模大,互联网/移动互联网/电子商务,10000人以上
"
													HRBP ",6-12k·12薪,['邯郸'],大专及以上,2年以上,['山东齐融财务咨询有限公司'],['未融资'], 绩效奖金 带薪年假 年度旅游 节日礼物 扁平管理 管理规范 技能培训 五险一金 发展空间大 优秀员工奖,基金/证券/期货/投资,2000-5000人
"
													HRBP ",6-12k·12薪,['金华'],大专及以上,2年以上,['山东齐融财务咨询有限公司'],['未融资'], 绩效奖金 带薪年假 年度旅游 节日礼物 扁平管理 管理规范 技能培训 五险一金 发展空间大 优秀员工奖,基金/证券/期货/投资,2000-5000人
"
													人力资源主管/专员/HRBP/HRG ",5-15k·12薪,['杭州-下城区'],大专及以上,3年以上,['杭州新天地高力国际物业管理有限公司'],['未融资'], 绩效奖金 午餐补助 定期体检 管理规范 五险一金 领导好 发展空间大,房地产服务(物业管理/地产经...,500-999人
"
													HRBP ",8-12k·13薪,['成都-高新区'],本科及以上,4年以上,['北京远特科技股份有限公司深圳分公司'],['未融资'], 年底双薪 绩效奖金 带薪年假 领导好 年度旅游 弹性工作 定期体检 五险一金 岗位晋升,汽车/摩托车,500-999人
"
													hrbp经理(偏招聘) ",面议,['北京'],统招本科,5年以上,['天洋控股集团有限公司'],['未融资'], 绩效奖金 带薪年假 午餐补助 定期体检 节日礼物 岗位晋升 五险一金 上市公司 发展空间大 公司规模大,房产开发,10000人以上
"
													HRBP经理 ",10-19k·12薪,['广州-赤岗'],本科及以上,5年以上,['广东鼎湖山泉'],['未融资'], 带薪年假 定期体检 岗位晋升 五险一金 领导好 发展空间大,食品/饮料/烟酒/日化,500-999人
"
													资深HRBP(J11999) ",面议,['上海-闵行区'],统招本科,8年以上,['上海钧正网络科技有限公司'],['A轮'], 弹性工作 扁平管理 管理规范 发展空间大 公司规模大,互联网/移动互联网/电子商务,2000-5000人
"
													HRBP ",6-9k·12薪,['长沙-岳麓区'],本科及以上,2年以上,['第壹街舞'],['未融资'], 绩效奖金 带薪年假 年度旅游 节日礼物 五险一金 全勤奖 领导好 发展空间大,教育/培训/学术/科研/院校,500-999人
"
													银泰商业-临平门店HRBP-杭州区 ",面议,['杭州'],学历不限,5年以上,['阿里巴巴'],['IPO上市'],,互联网/移动互联网/电子商务,10000人以上
"
													盒马-高级人事专家(HRBP)-北区 ",面议,['杭州'],学历不限,8年以上,['阿里巴巴'],['IPO上市'],,互联网/移动互联网/电子商务,10000人以上
"
													HRBP ",6-12k·13薪,['上海'],统招本科,经验不限,['上海赫奈实业有限公司'],['未融资'], 绩效奖金 定期体检 节日礼物 领导好 发展空间大,食品/饮料/烟酒/日化,50-99人
"
													上海HRBP经理 (MJ000712) ",15-20k·12薪,['上海-闵行区'],统招本科,5年以上,['乐乎公寓'],['B轮'], 年底双薪 绩效奖金 带薪年假 节日礼物 五险一金 团队聚餐 全勤奖 领导好 发展空间大 公司规模大,房地产服务(物业管理/地产经...,100-499人
"
													HRBP ",10-20k·12薪,['上海-普陀区'],本科及以上,3年以上,['红星美凯龙家居'],['IPO上市'], 绩效奖金 午餐补助 弹性工作 节日礼物 免费班车 扁平管理 五险一金 上市公司,家具/家电,10000人以上
"
													HRBP ",面议,['北京'],统招本科,3年以上,['当当网'],['IPO上市'], 绩效奖金 带薪年假 定期体检 弹性工作 领导好 岗位晋升 五险一金 公司规模大 补充医疗,互联网/移动互联网/电子商务,2000-5000人
"
													HRBP（偏招聘） ",5-8k·13薪,['厦门-集美区'],本科及以上,经验不限,['广州快兔物流科技有限公司'],['未融资'], 年底双薪 股票期权 节日礼物 扁平管理 岗位晋升 五险一金 领导好 发展空间大,交通/物流/运输,500-999人
招聘岗位,薪酬,地点,所需学历,工作经验,公司名称,公司性质,公司福利
"
													HRBP（内容质量中心） ",面议,['成都-锦江区'],统招本科,3年以上,['字节跳动'],['D轮'], 六险一金 弹性工作 餐补 租房补贴 带薪休假 休闲下午茶 扁平管理 过亿用户 团队氛围好,互联网/移动互联网/电子商务,10000人以上
"
													HRBP ",面议,['济南-历下区'],统招本科,2年以上,['新城控股集团住宅开发事业部'],['未融资'], 节日礼物 团队聚餐 定期体检 公司规模大,房地产开发/建筑/建材/工程,2000-5000人
"
													HRBP ",10-15k·13薪,['北京'],统招本科,1年以上,['爱美客技术发展股份有限公司'],['未融资'], 绩效奖金 午餐补助 弹性工作 五险一金 发展空间大,制药/生物工程,100-499人
"
													HRBP-组织发展方向 ",面议,['成都-锦江区'],本科及以上,5年以上,['字节跳动'],['D轮'], 六险一金 弹性工作 餐补 租房补贴 带薪休假 休闲下午茶 扁平管理 过亿用户 职业大牛 团队氛围好,互联网/移动互联网/电子商务,10000人以上
"
													海外HRBP负责人 ",20-40k·12薪,[],亚洲,本科及以上,['优尔蓝'],['未融资'], 带薪年假 定期体检 五险一金 外派津贴 发展空间大 公司规模大,互联网/移动互联网/电子商务,1000-2000人
"
													HRBP（绩效&薪酬） ",10-15k·12薪,['宁波'],本科及以上,5年以上,['浙江吉利控股集团'],['未融资'],,汽车/摩托车,10000人以上
"
													人力资源专员/主管/HRBP ",5-10k·12薪,['郑州'],大专及以上,2年以上,['上海嘉来'],['未融资'], 领导好 技能培训 岗位晋升 发展空间大 ,房地产开发/建筑/建材/工程,100-499人
"
													人力资源伙伴(HRBP) ",6-8k·12薪,['重庆-渝中区'],本科及以上,3年以上,['恒天财富'],['A轮'],,投资理财,5000-10000人
"
													人力资源伙伴(HRBP) ",面议,['广州'],统招本科,5年以上,['泉后集团'],[], 年底双薪 绩效奖金 带薪年假 定期体检 扁平管理 技能培训 岗位晋升 五险一金 团队聚餐 发展空间大,互联网/移动互联网/电子商务,1000-2000人
"
													HRBP ",面议,['上海'],统招本科,5年以上,['圣邦微电子'],['IPO上市'], 年底双薪 股票期权 绩效奖金 带薪年假 定期体检 弹性工作 五险一金 上市公司,电子技术/半导体/集成电路,100-499人
"
													营销HRBP（母婴日化产品） ",6-8k·12薪,['广州'],统招本科,经验不限,['康芝药业'],['IPO上市'], 带薪年假 午餐补助 技能培训 五险一金 上市公司,制药/生物工程,500-999人
"
													HRBP ",8-10k·12薪,['武汉-崇仁'],本科及以上,4年以上,['北京大生知行科技有限公司上海分公司'],['未融资'], 节日礼物 五险一金 团队聚餐 上市公司 子女福利 发展空间大 公司规模大,教育/培训/学术/科研/院校,2000-5000人
"
													HRBP ",8-10k·12薪,['武汉-光谷'],本科及以上,4年以上,['北京大生知行科技有限公司上海分公司'],['未融资'], 节日礼物 五险一金 团队聚餐 上市公司 子女福利 发展空间大 公司规模大,教育/培训/学术/科研/院校,2000-5000人
"
													人力资源业务合作伙伴（HRBP）-武汉 ",8-15k·14薪,['武汉-水果湖'],本科及以上,5年以上,['泰格医药'],['IPO上市'], 交通补助 五险一金 午餐补助 定期体检 通讯津贴 管理规范 技能培训 绩效奖金 发展空间大,制药/生物工程,2000-5000人
"
													重庆hrbp ",10-15k·12薪,['成都'],本科及以上,3年以上,['北京人和易行科技有限公司'],['战略投资'],,汽车/摩托车,100-499人
"
													海外HRBP ",25-40k·18薪,['深圳-西丽'],统招本科,3年以上,['深圳雾芯科技有限公司'],['A轮'], 股票期权 带薪年假 扁平管理 管理规范 岗位晋升 五险一金,电子商务,100-499人
"
													中西部HRBP ",15-20k·12薪,['郑州-中原区'],统招本科,5年以上,['北京掌上先机网络科技有限公司'],['A轮'], 年底双薪 带薪年假 交通补助 通讯津贴 午餐补助 岗位晋升 发展空间大,互联网/移动互联网/电子商务,1000-2000人
"
													大区HRBP ",10-15k·12薪,['郑州-中原区'],统招本科,3年以上,['北京掌上先机网络科技有限公司'],['A轮'], 年底双薪 带薪年假 交通补助 通讯津贴 午餐补助 岗位晋升 发展空间大,互联网/移动互联网/电子商务,1000-2000人
"
													HRBP ",5-10k·12薪,['郑州-建设路'],统招本科,2年以上,['北京掌上先机网络科技有限公司'],['A轮'], 年底双薪 带薪年假 交通补助 通讯津贴 午餐补助 岗位晋升 发展空间大,互联网/移动互联网/电子商务,1000-2000人
"
													营销HRBP ",12-15k·15薪,['南京-栖霞区'],本科及以上,3年以上,['新城控股集团住宅开发事业部'],['未融资'], 定期体检 车辆津贴 五险一金 上市公司 带薪年假 午餐补助 岗位晋升 生育补贴,房地产开发/建筑/建材/工程,2000-5000人
"
													hrbp ",面议,['佛山-顺德区'],统招本科,3年以上,['美的集团IoT公司'],[], 带薪年假 午餐补助 免费班车 扁平管理 管理规范 五险一金 上市公司 500强 领导好 发展空间大,互联网/移动互联网/电子商务,100-499人
"
													HRBP ",15-25k·12薪,['北京'],本科及以上,3年以上,['点点互动(北京)科技'],['B轮'], 绩效奖金 带薪年假 午餐补助 弹性工作 节日礼物 扁平管理 岗位晋升 五险一金 团队聚餐 上市公司,游戏产业,100-499人
"
													hrbp主管 ",6-9k·13薪,['佛山'],本科及以上,4年以上,['广东申菱环境系统股份有限公司'],['未融资'], 绩效奖金 带薪年假 午餐补助 节日礼物 岗位晋升 五险一金 团队聚餐 子女福利 领导好 公司规模大,机械制造/机电/重工,2000-5000人
"
													人力资源伙伴(HRBP) ",7-12k·12薪,['武汉'],本科及以上,5年以上,['武汉厚德载物在线科技有限公司'],['未融资'],,教育/培训/学术/科研/院校,10000人以上
"
													大区政委(HRBP) ",30-40k·15薪,['上海-徐汇区'],本科及以上,6年以上,['上海摹汐智能科技有限公司'],['未融资'], 年底双薪 绩效奖金 带薪年假 交通补助 技能培训 岗位晋升 五险一金 团队聚餐 上市公司 500强,互联网/移动互联网/电子商务,50-99人
